Transaction_ID,Date_of_Sale,Customer_Age,Customer_Gender,State,City,Product_Category,Carat,Diamond_Clarity,Diamond_Color,Price,Payment_Method,Discount_Applied
TX003152,2023-02-01 12:26:14,54,Male,Tamil Nadu,Ahmedabad,Earring,1.45,VVS2,D,92142.99,Debit Card,0.89
TX003153,2023-02-01 10:44:20,30,Male,West Bengal,Mumbai,Necklace,2.35,SI2,F,202406.1,Online,9.48
TX003154,2023-02-01 18:15:29,47,Female,Karnataka,Chennai,Ring,1.15,SI2,G,358507.52,Online,6.79
TX003155,2023-02-01 02:18:06,26,Female,Delhi,Ahmedabad,Earring,2.12,VVS2,F,264583.02,Online,6.17
TX003156,2023-02-01 21:26:53,38,Female,West Bengal,Ahmedabad,Necklace,2.77,VVS2,G,289634.28,Online,6.53
TX003157,2023-02-01 06:56:07,41,Male,Tamil Nadu,Chennai,Earring,2.05,VVS2,G,213563.62,Credit Card,4.28
TX003158,2023-02-01 13:25:18,61,Female,Tamil Nadu,Chennai,Necklace,1.43,SI1,D,95395.07,Credit Card,5.73
TX003159,2023-02-01 15:40:06,59,Male,Delhi,Kolkata,Ring,1.53,SI1,E,147307.67,Online,8.45
TX003160,2023-02-01 11:53:12,53,Male,Tamil Nadu,Bengaluru,Necklace,0.72,VVS1,D,195932.51,Online,3.31
TX003161,2023-02-01 19:52:16,34,Female,West Bengal,Ahmedabad,Ring,2.82,VVS2,F,383905.29,Credit Card,3.17
TX003162,2023-02-01 07:48:23,54,Female,Delhi,Mumbai,Earring,2.13,SI1,E,142443.97,Debit Card,14.02
TX003163,2023-02-01 22:43:13,64,Male,Delhi,Chennai,Earring,1.53,VVS1,F,310181.24,Credit Card,19.86
TX003164,2023-02-01 08:23:12,45,Male,West Bengal,Mumbai,Bracelet,2.99,VVS1,E,234890.49,Credit Card,8.29
TX003165,2023-02-01 21:26:04,38,Female,Tamil Nadu,Chennai,Bracelet,1.91,SI2,G,301466.57,Debit Card,10.1
TX003166,2023-02-01 15:40:07,55,Female,Maharashtra,Kolkata,Necklace,1.91,SI1,D,353966.41,Credit Card,2.29
TX003167,2023-02-01 16:09:26,49,Male,West Bengal,Mumbai,Ring,1.76,SI1,F,191492.38,Credit Card,3.12
TX003168,2023-02-01 19:42:44,30,Male,West Bengal,Kolkata,Bracelet,0.55,VVS2,E,301755.22,Debit Card,7.99
TX003169,2023-02-01 20:33:28,60,Male,Maharashtra,Kolkata,Necklace,0.55,VVS1,E,137427.33,Debit Card,2.98
TX003170,2023-02-01 10:05:54,59,Male,Gujarat,Bengaluru,Ring,1.25,SI1,G,90725.16,Credit Card,13.97
TX003171,2023-02-01 05:49:20,62,Male,Tamil Nadu,Mumbai,Earring,2.86,SI1,E,90247.98,Online,13.49
TX003172,2023-02-01 11:30:38,56,Male,Delhi,Bengaluru,Earring,0.77,SI2,D,296053.19,Online,3.53
TX003173,2023-02-01 14:50:12,30,Male,Maharashtra,Mumbai,Earring,1.84,SI1,E,131218.11,Credit Card,13.73
TX003174,2023-02-01 00:18:29,61,Male,West Bengal,Chennai,Necklace,0.66,SI2,G,256323.57,Online,9.7
TX003175,2023-02-01 21:36:19,64,Female,Tamil Nadu,Bengaluru,Necklace,1.54,SI2,E,179104.04,Debit Card,7.41
TX003176,2023-02-01 11:08:34,46,Male,Tamil Nadu,Delhi,Ring,2.99,VVS2,E,251463.51,Cash,13.76
TX003177,2023-02-01 23:49:05,33,Female,Gujarat,Delhi,Ring,1.71,SI1,G,151874.58,Debit Card,6.79
TX003178,2023-02-01 18:00:23,38,Male,Delhi,Kolkata,Necklace,2.64,SI2,E,201342.72,Cash,6.24
TX003179,2023-02-01 11:44:35,56,Female,West Bengal,Kolkata,Bracelet,1.69,SI2,F,81527.56,Online,1.23
TX003180,2023-02-01 13:18:04,64,Male,West Bengal,Bengaluru,Necklace,0.78,SI2,G,286049.16,Debit Card,14.96
TX003181,2023-02-01 15:53:26,47,Female,Maharashtra,Bengaluru,Ring,2.03,SI1,D,320236.32,Cash,1.19
TX003182,2023-02-01 01:44:31,31,Female,Delhi,Kolkata,Necklace,2.81,VVS2,G,70641.13,Credit Card,14.31
TX003183,2023-02-01 15:08:42,61,Male,West Bengal,Chennai,Earring,1.74,SI2,E,293318.0,Cash,12.85
TX003184,2023-02-01 14:14:42,30,Female,Gujarat,Chennai,Earring,2.68,VVS1,D,358239.96,Debit Card,4.81
TX003185,2023-02-01 11:14:01,27,Male,Gujarat,Delhi,Earring,1.74,SI1,E,241205.01,Debit Card,8.23
TX003186,2023-02-01 02:07:21,37,Male,Gujarat,Delhi,Ring,1.02,SI2,D,359397.34,Credit Card,7.25
TX003187,2023-02-01 17:17:11,34,Male,Delhi,Chennai,Necklace,1.56,VVS1,F,56404.97,Online,0.26
TX003188,2023-02-01 23:13:07,38,Male,West Bengal,Kolkata,Earring,1.61,VVS1,G,100237.54,Cash,7.67
TX003189,2023-02-01 10:52:50,57,Female,West Bengal,Ahmedabad,Bracelet,1.89,VVS2,E,290693.68,Credit Card,5.11
TX003190,2023-02-01 03:04:06,49,Female,Gujarat,Ahmedabad,Ring,2.23,VVS2,F,404649.46,Online,8.55
TX003191,2023-02-01 13:59:24,57,Female,Maharashtra,Mumbai,Bracelet,2.77,VVS2,G,321860.3,Debit Card,14.28
TX003192,2023-02-01 01:15:35,50,Female,West Bengal,Mumbai,Bracelet,1.89,VVS2,E,187171.25,Online,1.61
TX003193,2023-02-01 08:45:01,41,Female,Maharashtra,Mumbai,Earring,2.6,SI2,E,382204.74,Debit Card,1.02
TX003194,2023-02-01 16:40:33,58,Male,Karnataka,Chennai,Necklace,1.55,SI2,E,329802.92,Debit Card,14.74
TX003195,2023-02-01 09:12:07,60,Female,Delhi,Bengaluru,Necklace,2.03,VVS1,D,121365.48,Debit Card,4.13
TX003196,2023-02-01 17:27:53,39,Female,Maharashtra,Chennai,Ring,2.91,VVS1,D,200207.98,Online,8.01
TX003197,2023-02-01 07:59:17,64,Male,Delhi,Kolkata,Necklace,1.95,VVS2,G,418447.57,Cash,3.75
TX003198,2023-02-01 11:17:40,49,Male,Gujarat,Delhi,Bracelet,2.73,VVS2,F,399060.77,Credit Card,7.67
TX003199,2023-02-01 23:35:06,26,Male,Delhi,Bengaluru,Earring,1.98,VVS1,F,235444.12,Cash,3.34
TX003200,2023-02-01 14:23:20,48,Female,West Bengal,Ahmedabad,Necklace,2.76,VVS2,F,131436.95,Cash,3.55
TX003201,2023-02-02 22:00:50,27,Male,Maharashtra,Chennai,Ring,2.35,VVS2,E,97030.82,Credit Card,13.58
TX003202,2023-02-02 19:22:46,46,Female,Delhi,Chennai,Necklace,2.48,SI1,E,214290.19,Credit Card,0.92
TX003203,2023-02-02 00:39:51,26,Female,Gujarat,Chennai,Bracelet,1.92,VVS1,E,311689.01,Credit Card,5.8
TX003204,2023-02-02 07:19:41,47,Female,Gujarat,Kolkata,Ring,0.69,VVS2,D,151916.74,Credit Card,6.07
TX003205,2023-02-02 02:00:58,40,Male,Tamil Nadu,Bengaluru,Necklace,1.95,VVS2,G,75077.84,Cash,1.09
TX003206,2023-02-02 20:05:35,56,Female,Karnataka,Mumbai,Ring,0.62,VVS2,E,176677.59,Online,4.09
TX003207,2023-02-02 16:43:28,60,Male,Maharashtra,Ahmedabad,Bracelet,0.51,VVS1,D,387223.47,Credit Card,8.83
TX003208,2023-02-02 01:41:33,59,Male,Maharashtra,Chennai,Earring,1.07,VVS1,G,369847.38,Cash,2.58
TX003209,2023-02-02 19:59:21,38,Female,Tamil Nadu,Ahmedabad,Ring,2.62,SI1,D,344577.12,Online,2.57
TX003210,2023-02-02 04:49:32,33,Female,Tamil Nadu,Bengaluru,Bracelet,1.46,SI1,F,72238.05,Cash,20.35
TX003211,2023-02-02 16:14:59,51,Male,Gujarat,Chennai,Bracelet,2.22,VVS1,G,270014.71,Cash,13.94
TX003212,2023-02-02 12:37:51,28,Female,Delhi,Ahmedabad,Ring,2.03,SI2,D,440145.2,Cash,10.3
TX003213,2023-02-02 06:42:18,63,Male,Gujarat,Bengaluru,Bracelet,2.89,VVS2,D,219032.72,Credit Card,5.13
TX003214,2023-02-02 14:34:28,41,Male,Maharashtra,Chennai,Ring,0.83,VVS1,D,105461.25,Online,0.87
TX003215,2023-02-02 00:22:36,62,Female,Delhi,Bengaluru,Bracelet,2.42,VVS2,G,176413.14,Debit Card,12.11
TX003216,2023-02-02 08:13:13,38,Female,West Bengal,Ahmedabad,Ring,1.18,VVS2,E,152011.72,Cash,6.66
TX003217,2023-02-02 05:07:13,46,Male,Maharashtra,Kolkata,Necklace,1.43,SI2,E,76404.18,Cash,10.7
TX003218,2023-02-02 06:24:57,43,Female,Maharashtra,Ahmedabad,Ring,2.2,VVS2,D,358834.24,Cash,5.47
TX003219,2023-02-02 21:32:39,25,Male,Karnataka,Kolkata,Bracelet,2.16,VVS1,D,332548.08,Cash,7.06
TX003220,2023-02-02 15:36:41,44,Male,Karnataka,Mumbai,Necklace,2.6,VVS1,F,230916.91,Credit Card,0.15
TX003221,2023-02-02 04:39:17,53,Male,Delhi,Ahmedabad,Ring,1.94,VVS1,D,55469.45,Cash,18.55
TX003222,2023-02-02 02:15:45,31,Male,West Bengal,Mumbai,Earring,2.29,SI2,G,229958.78,Credit Card,6.94
TX003223,2023-02-02 18:32:13,41,Female,Tamil Nadu,Bengaluru,Earring,1.72,VVS1,E,238836.23,Online,22.32
TX003224,2023-02-02 03:21:44,40,Male,Karnataka,Kolkata,Bracelet,1.6,VVS2,G,151236.34,Credit Card,1.77
TX003225,2023-02-02 03:12:46,51,Male,Maharashtra,Chennai,Bracelet,1.0,SI1,G,127945.3,Online,22.0
TX003226,2023-02-02 07:42:50,41,Female,Karnataka,Ahmedabad,Ring,2.8,VVS2,E,241157.11,Debit Card,3.01
TX003227,2023-02-02 04:02:04,32,Male,Delhi,Chennai,Earring,2.25,VVS1,F,338119.33,Credit Card,8.41
TX003228,2023-02-02 19:27:27,41,Female,Delhi,Mumbai,Earring,2.51,VVS1,D,119304.62,Debit Card,14.56
TX003229,2023-02-02 14:32:53,57,Female,Maharashtra,Mumbai,Bracelet,1.2,VVS1,G,240973.12,Cash,3.93
TX003230,2023-02-02 16:17:02,49,Female,Maharashtra,Bengaluru,Earring,1.37,SI1,F,345719.55,Cash,13.54
TX003231,2023-02-02 23:02:38,59,Male,Gujarat,Mumbai,Earring,1.03,SI2,G,108140.49,Credit Card,14.9
TX003232,2023-02-02 09:28:12,44,Female,Karnataka,Bengaluru,Earring,0.65,VVS1,F,68943.54,Credit Card,3.91
TX003233,2023-02-02 09:55:36,39,Female,Gujarat,Chennai,Bracelet,1.46,VVS1,E,366061.15,Debit Card,12.86
TX003234,2023-02-02 04:15:04,42,Male,Delhi,Delhi,Necklace,0.52,SI1,G,344991.78,Credit Card,6.91
TX003235,2023-02-02 09:37:40,50,Male,Delhi,Bengaluru,Earring,1.78,VVS2,F,200885.14,Online,5.46
TX003236,2023-02-02 22:07:24,42,Male,Karnataka,Delhi,Bracelet,2.05,VVS1,E,123178.89,Credit Card,14.85
TX003237,2023-02-02 06:55:04,59,Male,Delhi,Delhi,Bracelet,1.18,VVS1,D,139811.49,Online,11.03
TX003238,2023-02-02 02:27:13,34,Female,Tamil Nadu,Bengaluru,Ring,2.68,SI1,D,80233.17,Cash,3.96
TX003239,2023-02-02 20:31:22,32,Female,Tamil Nadu,Mumbai,Earring,1.45,SI2,E,215012.71,Debit Card,17.8
TX003240,2023-02-02 10:55:57,55,Male,West Bengal,Kolkata,Necklace,1.71,VVS1,G,288815.0,Online,13.54
TX003241,2023-02-02 19:34:10,36,Male,Karnataka,Bengaluru,Necklace,1.69,SI1,D,107757.49,Credit Card,19.35
TX003242,2023-02-02 19:15:58,32,Female,Karnataka,Delhi,Earring,1.48,VVS2,D,417315.13,Credit Card,5.13
TX003243,2023-02-02 20:31:11,53,Male,Delhi,Bengaluru,Necklace,1.81,SI1,F,87867.04,Debit Card,11.63
TX003244,2023-02-02 23:47:49,28,Male,Karnataka,Chennai,Necklace,2.17,VVS2,E,210393.21,Cash,2.04
TX003245,2023-02-02 10:22:49,41,Female,Tamil Nadu,Kolkata,Ring,2.8,SI2,E,266114.69,Cash,24.62
TX003246,2023-02-02 23:04:23,25,Female,Tamil Nadu,Delhi,Earring,1.16,VVS1,D,91296.92,Cash,20.11
TX003247,2023-02-02 17:13:46,46,Male,West Bengal,Bengaluru,Necklace,2.4,SI2,E,186602.22,Credit Card,0.24
TX003248,2023-02-02 20:55:03,63,Female,Maharashtra,Mumbai,Earring,2.85,SI2,E,202620.42,Credit Card,3.55
TX003249,2023-02-02 15:05:55,28,Female,Delhi,Mumbai,Bracelet,2.71,VVS1,G,317106.42,Credit Card,2.8
TX003250,2023-02-02 14:30:36,43,Male,West Bengal,Mumbai,Necklace,1.9,SI2,E,137617.49,Debit Card,1.22
TX003251,2023-02-02 16:57:45,62,Female,Delhi,Kolkata,Ring,2.08,VVS2,F,286329.41,Online,15.42
TX003252,2023-02-02 00:39:16,51,Male,Maharashtra,Chennai,Ring,2.41,SI1,G,186577.79,Online,6.99
TX003253,2023-02-02 01:36:13,52,Male,Karnataka,Kolkata,Ring,1.2,SI1,F,375195.5,Debit Card,14.94
TX003254,2023-02-02 02:37:39,58,Male,Tamil Nadu,Chennai,Bracelet,2.87,SI1,E,134521.93,Credit Card,11.32
TX003255,2023-02-02 21:32:19,32,Female,Gujarat,Mumbai,Necklace,2.38,VVS1,D,182412.12,Debit Card,8.98
TX003256,2023-02-02 06:11:55,32,Female,Tamil Nadu,Chennai,Necklace,0.6,VVS1,D,262147.99,Credit Card,2.28
TX003257,2023-02-02 08:23:20,50,Male,West Bengal,Chennai,Necklace,2.98,SI1,D,167338.23,Credit Card,5.7
TX003258,2023-02-02 18:30:40,39,Male,Maharashtra,Kolkata,Ring,1.69,VVS2,G,69999.14,Online,9.86
TX003259,2023-02-02 17:49:41,27,Male,Maharashtra,Chennai,Ring,1.29,VVS1,F,73003.31,Cash,11.54
TX003260,2023-02-02 03:32:18,43,Female,Gujarat,Bengaluru,Necklace,0.92,SI1,G,76963.14,Debit Card,9.44
TX003261,2023-02-02 10:10:40,49,Male,Maharashtra,Bengaluru,Necklace,1.62,SI2,D,66986.16,Online,6.75
TX003262,2023-02-02 18:29:01,52,Female,Tamil Nadu,Chennai,Earring,2.23,VVS2,F,210582.15,Credit Card,2.7
TX003263,2023-02-02 13:10:30,26,Female,Gujarat,Chennai,Necklace,2.85,SI1,D,102406.72,Cash,5.0
TX003264,2023-02-02 15:23:02,48,Female,West Bengal,Chennai,Necklace,2.54,SI1,G,221099.57,Cash,14.0
TX003265,2023-02-02 16:35:08,45,Male,Karnataka,Chennai,Bracelet,2.9,SI1,F,199028.68,Online,4.52
TX003266,2023-02-02 04:22:37,57,Male,Tamil Nadu,Mumbai,Necklace,2.43,VVS1,F,83424.69,Cash,14.73
TX003267,2023-02-02 02:12:37,43,Male,West Bengal,Delhi,Necklace,1.57,SI1,D,122582.74,Debit Card,4.25
TX003268,2023-02-02 12:09:11,26,Male,Karnataka,Kolkata,Necklace,2.14,VVS2,D,332286.6,Online,9.01
TX003269,2023-02-02 08:21:17,29,Female,Karnataka,Bengaluru,Ring,1.99,VVS2,G,115740.44,Debit Card,11.87
TX003270,2023-02-02 17:52:11,28,Male,Delhi,Mumbai,Earring,1.61,SI1,D,311925.64,Credit Card,0.89
TX003271,2023-02-02 05:43:07,34,Female,Gujarat,Delhi,Bracelet,1.73,SI2,D,280285.49,Online,9.53
TX003272,2023-02-02 11:26:47,27,Male,Karnataka,Bengaluru,Earring,2.79,VVS1,F,295692.37,Credit Card,12.8
TX003273,2023-02-02 19:08:51,41,Male,Delhi,Mumbai,Ring,2.72,VVS1,F,149333.31,Debit Card,18.38
TX003274,2023-02-02 06:29:11,29,Male,Maharashtra,Bengaluru,Necklace,1.32,SI1,G,212875.41,Credit Card,5.86
TX003275,2023-02-02 23:23:48,63,Male,West Bengal,Delhi,Bracelet,2.61,SI2,F,280600.3,Credit Card,9.53
TX003276,2023-02-02 11:52:26,33,Female,Maharashtra,Bengaluru,Ring,2.88,SI1,E,72749.58,Cash,3.04
TX003277,2023-02-02 19:28:53,33,Male,Gujarat,Mumbai,Necklace,2.56,VVS2,G,279754.8,Credit Card,6.11
TX003278,2023-02-02 10:25:17,43,Female,Delhi,Bengaluru,Bracelet,1.0,SI1,D,200462.89,Online,2.94
TX003279,2023-02-02 20:56:35,28,Female,West Bengal,Bengaluru,Ring,2.05,VVS1,F,129330.19,Debit Card,8.67
TX003280,2023-02-02 23:30:15,26,Male,Tamil Nadu,Ahmedabad,Necklace,1.94,VVS1,F,103436.1,Debit Card,7.08
TX003281,2023-02-02 19:20:23,47,Male,Tamil Nadu,Chennai,Bracelet,2.23,VVS2,E,81027.05,Credit Card,7.1
TX003282,2023-02-02 06:18:22,38,Male,Karnataka,Kolkata,Ring,2.83,SI2,E,195941.24,Cash,23.82
TX003283,2023-02-02 03:17:23,54,Male,Maharashtra,Bengaluru,Bracelet,1.63,SI2,G,132320.97,Debit Card,0.88
TX003284,2023-02-02 23:59:54,29,Female,Maharashtra,Ahmedabad,Ring,1.67,SI1,G,167858.68,Credit Card,9.69
TX003285,2023-02-02 09:36:29,38,Male,Karnataka,Mumbai,Bracelet,0.93,SI2,F,270793.43,Credit Card,7.02
TX003286,2023-02-02 17:14:49,58,Female,Maharashtra,Bengaluru,Bracelet,2.86,SI2,E,175592.87,Online,5.63
TX003287,2023-02-02 13:00:12,42,Female,Delhi,Ahmedabad,Necklace,0.83,SI1,E,181247.75,Online,19.65
TX003288,2023-02-02 18:35:20,44,Female,Karnataka,Chennai,Ring,1.64,VVS2,D,161254.66,Debit Card,7.15
TX003289,2023-02-02 11:32:09,27,Female,Delhi,Mumbai,Bracelet,1.87,SI1,D,136349.48,Credit Card,5.25
TX003290,2023-02-02 15:02:58,30,Male,Gujarat,Ahmedabad,Bracelet,2.6,SI1,E,277627.43,Credit Card,13.22
TX003291,2023-02-02 13:15:58,39,Female,Gujarat,Delhi,Bracelet,2.56,SI2,D,409163.97,Credit Card,2.25
TX003292,2023-02-02 15:14:40,52,Female,Karnataka,Delhi,Bracelet,0.96,VVS1,E,380907.83,Credit Card,4.05
TX003293,2023-02-02 01:45:56,46,Male,Maharashtra,Bengaluru,Bracelet,1.76,SI2,G,111769.95,Cash,7.2
TX003294,2023-02-02 18:29:59,35,Male,Delhi,Kolkata,Earring,2.24,VVS1,D,296513.08,Online,13.13
TX003295,2023-02-02 19:42:30,38,Female,Gujarat,Chennai,Ring,0.82,VVS1,G,215851.75,Online,8.85
TX003296,2023-02-02 03:19:37,39,Male,Karnataka,Delhi,Ring,0.96,VVS2,G,211958.01,Cash,14.74
TX003297,2023-02-02 09:03:42,41,Male,Maharashtra,Kolkata,Necklace,0.56,SI2,G,187655.89,Cash,1.91
TX003298,2023-02-02 21:56:16,43,Male,Maharashtra,Bengaluru,Bracelet,2.83,SI1,F,206199.12,Debit Card,10.36
TX003299,2023-02-02 11:07:53,38,Female,Tamil Nadu,Chennai,Bracelet,1.62,VVS2,D,299739.8,Online,22.43
TX003300,2023-02-02 10:19:47,32,Female,West Bengal,Kolkata,Necklace,1.38,SI1,F,154231.83,Cash,24.54
TX003301,2023-02-03 23:17:25,52,Male,West Bengal,Kolkata,Bracelet,1.39,VVS1,G,87654.38,Debit Card,14.36
TX003302,2023-02-03 08:27:34,38,Male,Delhi,Chennai,Necklace,0.87,VVS2,G,146709.88,Debit Card,11.16
TX003303,2023-02-03 01:44:31,27,Female,Delhi,Bengaluru,Ring,1.62,SI1,D,124544.25,Cash,14.48
TX003304,2023-02-03 00:28:31,26,Male,Tamil Nadu,Delhi,Bracelet,1.37,VVS1,E,264953.91,Online,6.93
TX003305,2023-02-03 17:51:18,52,Female,Karnataka,Ahmedabad,Necklace,1.78,VVS1,E,108299.4,Credit Card,0.03
TX003306,2023-02-03 11:32:40,50,Male,Maharashtra,Kolkata,Ring,2.91,SI2,D,221100.78,Credit Card,11.31
TX003307,2023-02-03 08:35:32,54,Female,Gujarat,Chennai,Bracelet,0.9,VVS2,G,263005.63,Cash,11.53
TX003308,2023-02-03 21:21:55,59,Female,West Bengal,Bengaluru,Earring,2.35,SI1,D,194866.76,Debit Card,6.16
TX003309,2023-02-03 23:11:40,49,Female,Delhi,Delhi,Earring,2.29,SI1,F,355316.8,Debit Card,6.12
TX003310,2023-02-03 23:35:39,63,Male,Maharashtra,Kolkata,Earring,0.83,SI1,D,164915.99,Credit Card,10.67
TX003311,2023-02-03 12:01:27,61,Male,Delhi,Mumbai,Necklace,2.44,VVS2,F,322794.09,Online,21.53
TX003312,2023-02-03 12:46:00,35,Male,West Bengal,Kolkata,Ring,1.01,SI2,D,336510.74,Online,6.42
TX003313,2023-02-03 08:00:37,46,Male,Delhi,Ahmedabad,Ring,2.2,SI2,F,157459.48,Online,14.8
TX003314,2023-02-03 02:50:25,42,Male,West Bengal,Bengaluru,Necklace,1.44,VVS1,E,279852.57,Online,11.3
TX003315,2023-02-03 03:28:25,35,Male,Karnataka,Chennai,Bracelet,2.71,SI1,D,355879.86,Credit Card,6.68
TX003316,2023-02-03 15:07:35,28,Male,Delhi,Mumbai,Necklace,2.55,VVS2,E,160543.77,Cash,14.91
TX003317,2023-02-03 18:07:24,34,Female,Karnataka,Chennai,Necklace,2.3,SI2,D,224731.88,Credit Card,13.57
TX003318,2023-02-03 06:08:00,39,Male,Karnataka,Ahmedabad,Bracelet,0.76,SI2,F,221298.67,Debit Card,7.01
TX003319,2023-02-03 12:18:55,42,Male,Maharashtra,Kolkata,Ring,2.4,VVS1,G,272804.79,Cash,8.87
TX003320,2023-02-03 07:21:36,44,Female,West Bengal,Kolkata,Bracelet,1.73,VVS1,D,164307.98,Cash,0.94
TX003321,2023-02-03 08:48:44,26,Male,Karnataka,Kolkata,Bracelet,2.03,SI2,E,209009.87,Debit Card,23.25
TX003322,2023-02-03 04:25:57,28,Female,West Bengal,Bengaluru,Bracelet,2.27,VVS1,F,109700.08,Online,10.91
TX003323,2023-02-03 17:21:32,47,Female,West Bengal,Delhi,Ring,1.06,VVS2,G,401444.6,Credit Card,5.53
TX003324,2023-02-03 05:42:34,38,Female,Tamil Nadu,Mumbai,Necklace,2.0,SI1,F,238216.41,Debit Card,3.12
TX003325,2023-02-03 12:18:02,57,Male,Delhi,Ahmedabad,Ring,0.53,VVS2,D,123443.62,Credit Card,13.09
TX003326,2023-02-03 02:20:05,45,Male,Gujarat,Mumbai,Bracelet,1.5,VVS2,G,251713.21,Credit Card,1.68
TX003327,2023-02-03 13:26:58,28,Male,Delhi,Delhi,Earring,2.73,VVS2,D,271237.23,Debit Card,14.75
TX003328,2023-02-03 20:45:26,31,Female,Tamil Nadu,Mumbai,Necklace,0.63,SI1,E,288831.41,Credit Card,10.92
TX003329,2023-02-03 04:43:44,60,Male,West Bengal,Delhi,Earring,1.66,SI1,G,271094.32,Debit Card,16.45
TX003330,2023-02-03 18:10:07,56,Male,Karnataka,Delhi,Earring,2.62,VVS1,D,274752.32,Cash,16.44
TX003331,2023-02-03 17:26:08,53,Female,Delhi,Delhi,Earring,1.76,VVS2,G,117785.63,Credit Card,7.92
TX003332,2023-02-03 09:28:54,37,Male,West Bengal,Chennai,Ring,0.53,VVS2,G,192618.49,Credit Card,3.03
TX003333,2023-02-03 09:47:02,33,Female,Delhi,Delhi,Earring,0.61,VVS1,D,367508.61,Credit Card,6.77
TX003334,2023-02-03 00:03:19,37,Female,West Bengal,Mumbai,Earring,0.57,VVS1,G,75802.06,Credit Card,12.16
TX003335,2023-02-03 22:34:49,43,Female,Delhi,Ahmedabad,Necklace,2.61,SI2,E,262767.93,Debit Card,14.39
TX003336,2023-02-03 16:55:54,58,Female,Karnataka,Kolkata,Earring,1.33,SI2,E,84266.21,Cash,13.11
TX003337,2023-02-03 15:08:09,29,Female,Karnataka,Mumbai,Earring,1.43,VVS1,F,151282.93,Cash,11.91
TX003338,2023-02-03 05:20:38,43,Female,West Bengal,Delhi,Ring,0.55,SI2,F,265318.74,Cash,12.49
TX003339,2023-02-03 08:32:18,56,Male,Maharashtra,Chennai,Bracelet,2.57,SI1,E,69114.98,Online,10.88
TX003340,2023-02-03 06:44:07,38,Male,West Bengal,Bengaluru,Ring,1.21,VVS1,D,84750.41,Credit Card,9.65
TX003341,2023-02-03 01:38:01,38,Male,West Bengal,Mumbai,Ring,2.97,VVS1,F,275591.04,Debit Card,12.88
TX003342,2023-02-03 01:47:20,63,Female,Gujarat,Bengaluru,Bracelet,1.9,SI1,F,328340.68,Debit Card,8.68
TX003343,2023-02-03 15:59:41,49,Female,Maharashtra,Delhi,Ring,0.64,SI2,D,345845.2,Debit Card,8.97
TX003344,2023-02-03 02:56:42,64,Male,Gujarat,Bengaluru,Bracelet,1.11,SI1,E,177953.17,Cash,5.4
TX003345,2023-02-03 13:28:14,64,Female,Gujarat,Mumbai,Earring,2.24,SI2,E,337455.97,Debit Card,7.98
TX003346,2023-02-03 01:19:35,59,Male,Delhi,Kolkata,Ring,0.72,SI1,E,96366.67,Credit Card,14.63
TX003347,2023-02-03 16:43:46,28,Male,West Bengal,Mumbai,Necklace,0.55,VVS2,F,363301.67,Debit Card,6.09
TX003348,2023-02-03 23:50:57,47,Male,Maharashtra,Chennai,Bracelet,2.83,VVS1,F,162370.04,Debit Card,8.08
TX003349,2023-02-03 05:02:37,28,Male,Karnataka,Chennai,Necklace,1.36,SI1,F,243755.73,Debit Card,13.14
TX003350,2023-02-03 21:42:59,61,Female,Delhi,Chennai,Necklace,2.2,VVS2,G,222464.94,Online,3.12
TX003351,2023-02-03 14:59:55,60,Female,Karnataka,Bengaluru,Necklace,2.57,VVS2,E,114859.78,Online,2.71
TX003352,2023-02-03 08:16:53,43,Female,Delhi,Delhi,Earring,1.69,VVS2,G,66514.35,Debit Card,9.97
TX003353,2023-02-03 18:13:32,38,Male,Delhi,Bengaluru,Ring,2.59,VVS1,F,403210.49,Cash,13.51
TX003354,2023-02-03 09:51:41,27,Male,Maharashtra,Kolkata,Bracelet,2.87,SI2,D,169169.31,Online,15.05
TX003355,2023-02-03 11:59:59,29,Male,Maharashtra,Delhi,Bracelet,1.02,VVS2,E,256488.43,Online,8.85
TX003356,2023-02-03 21:55:25,26,Male,Gujarat,Chennai,Ring,1.69,SI1,G,314949.4,Online,8.59
TX003357,2023-02-03 18:18:00,30,Male,Maharashtra,Bengaluru,Bracelet,2.09,VVS2,G,74127.71,Online,3.81
TX003358,2023-02-03 12:05:02,48,Female,Karnataka,Delhi,Necklace,2.42,SI1,G,250956.23,Credit Card,11.27
TX003359,2023-02-03 12:59:06,28,Female,Tamil Nadu,Ahmedabad,Earring,0.63,VVS1,F,131708.74,Debit Card,4.32
TX003360,2023-02-03 03:35:14,39,Female,Gujarat,Ahmedabad,Earring,1.08,SI2,G,114207.42,Debit Card,5.06
TX003361,2023-02-03 06:42:15,40,Male,West Bengal,Chennai,Bracelet,0.53,VVS2,D,330174.83,Cash,0.62
TX003362,2023-02-03 15:11:33,30,Male,Karnataka,Kolkata,Bracelet,0.51,VVS1,E,271227.22,Cash,12.36
TX003363,2023-02-03 10:16:22,27,Female,Delhi,Delhi,Earring,1.63,SI1,G,259083.16,Credit Card,1.5
TX003364,2023-02-03 05:13:15,28,Male,West Bengal,Kolkata,Necklace,2.22,SI2,G,97823.46,Online,5.25
TX003365,2023-02-03 07:56:57,36,Male,Gujarat,Mumbai,Ring,0.98,VVS1,F,184290.46,Debit Card,5.54
TX003366,2023-02-03 03:35:29,62,Female,Gujarat,Ahmedabad,Earring,2.7,SI2,G,278175.9,Credit Card,7.59
